,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0
1,0.2458,0.16739999999999997,0.1098,0.08860000000000001,0.0806,0.07079999999999999,0.068,0.0644,0.0628,0.062,0.058800000000000005,0.0582,0.059000000000000004,0.058600000000000006,0.05600000000000001
2,0.2596,0.18939999999999999,0.1176,0.09000000000000001,0.0712,0.06420000000000001,0.059,0.0504,0.047599999999999996,0.0448,0.0406,0.034999999999999996,0.032,0.0286,0.026400000000000003
3,0.06739999999999999,0.0046,0.0026,0.0018000000000000002,0.0016,0.0014000000000000002,0.0016,0.0014000000000000002,0.0016,0.0014000000000000002,0.0014000000000000002,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001
4,0.3708,0.08380000000000001,0.040999999999999995,0.032600000000000004,0.0222,0.017,0.0144,0.012400000000000001,0.010599999999999998,0.0082,0.0082,0.0086,0.007,0.0058,0.006200000000000001
