,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0
1,0.2608,0.19060000000000002,0.1252,0.1074,0.0854,0.0738,0.064,0.059,0.055799999999999995,0.0502,0.048600000000000004,0.0474,0.0456,0.0458,0.044199999999999996
2,0.2474,0.19039999999999999,0.1282,0.09100000000000001,0.077,0.0666,0.061,0.0596,0.0528,0.049,0.045399999999999996,0.0416,0.0388,0.037,0.035
3,0.0662,0.0026,0.0012000000000000001,0.0008,0.0004,0.0004,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3764,0.0816,0.04819999999999999,0.0324,0.025599999999999998,0.0206,0.0178,0.013600000000000001,0.013,0.0128,0.012,0.009600000000000001,0.0096,0.006,0.0064
