,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0
1,0.24180000000000001,0.18519999999999998,0.11780000000000002,0.0956,0.0794,0.0676,0.061599999999999995,0.057199999999999994,0.05159999999999999,0.049400000000000006,0.04699999999999999,0.047799999999999995,0.046,0.043399999999999994,0.0422
2,0.2562,0.1944,0.1242,0.09620000000000001,0.07300000000000001,0.066,0.06259999999999999,0.0558,0.049,0.0458,0.041400000000000006,0.038000000000000006,0.037000000000000005,0.03320000000000001,0.032799999999999996
3,0.068,0.004,0.0022,0.0018000000000000004,0.0014000000000000002,0.0014000000000000002,0.0012000000000000001,0.0008,0.0008,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001
4,0.38000000000000006,0.0728,0.04019999999999999,0.0288,0.0244,0.019799999999999998,0.0138,0.01,0.0098,0.009,0.0118,0.008199999999999999,0.0084,0.0102,0.0084
