,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Coherentes,0.689,0.665,0.651,0.673,0.66,0.653,0.673,0.652,0.69,0.664,0.65,0.661,0.696,0.633,0.693,0.668,0.681,0.65,0.662,0.671
Incoherentes,0.209,0.209,0.232,0.219,0.237,0.241,0.219,0.223,0.22,0.221,0.216,0.222,0.202,0.236,0.221,0.219,0.212,0.235,0.222,0.225
Indiferentes,0.102,0.126,0.117,0.108,0.103,0.106,0.108,0.125,0.09,0.115,0.134,0.117,0.102,0.131,0.086,0.113,0.107,0.115,0.116,0.104
Tibios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
