,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Coherentes,0.746,0.746,0.747,0.769,0.757,0.734,0.703,0.734,0.757,0.74,0.769,0.734,0.755,0.758,0.723,0.782,0.732,0.745,0.764,0.73
Incoherentes,0.251,0.254,0.253,0.231,0.243,0.266,0.297,0.266,0.243,0.26,0.231,0.266,0.245,0.242,0.277,0.218,0.268,0.255,0.236,0.27
Indiferentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tibios,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
