,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.625,0.69,0.666,0.652,0.677,0.666,0.653,0.631,0.705,0.668,0.651,0.676,0.67,0.663,0.665,0.679,0.674,0.689,0.681,0.687,0.625,0.645,0.653,0.677,0.67,0.658,0.691,0.694,0.669,0.661,0.629,0.67,0.646,0.668,0.662,0.637,0.632,0.676,0.654,0.687,0.702,0.662,0.699,0.667,0.685,0.645,0.681,0.638,0.66,0.687,0.68,0.682,0.661,0.67,0.682,0.719,0.677,0.665,0.658,0.627,0.649,0.687,0.673,0.673,0.67,0.673,0.679,0.718,0.672,0.65,0.692,0.629,0.655,0.647,0.627,0.682,0.684,0.639,0.7,0.636,0.695,0.622,0.621,0.635,0.69,0.68,0.638,0.637,0.677,0.686,0.665,0.689,0.645,0.666,0.651,0.715,0.689,0.633,0.713,0.648
Incoherent,0.245,0.215,0.207,0.219,0.229,0.248,0.22,0.245,0.203,0.239,0.243,0.212,0.221,0.202,0.252,0.224,0.216,0.209,0.197,0.225,0.235,0.222,0.224,0.208,0.226,0.248,0.201,0.223,0.208,0.228,0.243,0.207,0.238,0.234,0.207,0.239,0.243,0.222,0.224,0.203,0.188,0.247,0.202,0.215,0.22,0.211,0.203,0.224,0.224,0.217,0.208,0.201,0.251,0.213,0.227,0.183,0.229,0.218,0.229,0.228,0.242,0.196,0.243,0.221,0.231,0.217,0.224,0.166,0.216,0.239,0.198,0.257,0.208,0.21,0.243,0.203,0.185,0.253,0.201,0.224,0.21,0.251,0.243,0.246,0.212,0.222,0.222,0.231,0.243,0.218,0.211,0.181,0.241,0.23,0.212,0.191,0.2,0.245,0.19,0.24
Apathetic,0.13,0.095,0.127,0.129,0.094,0.086,0.127,0.124,0.092,0.093,0.106,0.112,0.109,0.135,0.083,0.097,0.11,0.102,0.122,0.088,0.14,0.133,0.123,0.115,0.104,0.094,0.108,0.083,0.123,0.111,0.128,0.123,0.116,0.098,0.131,0.124,0.125,0.102,0.122,0.11,0.11,0.091,0.099,0.118,0.095,0.144,0.116,0.138,0.116,0.096,0.112,0.117,0.088,0.117,0.091,0.098,0.094,0.117,0.113,0.145,0.109,0.117,0.084,0.106,0.099,0.11,0.097,0.116,0.112,0.111,0.11,0.114,0.137,0.143,0.13,0.115,0.131,0.108,0.099,0.14,0.095,0.127,0.136,0.119,0.098,0.098,0.14,0.132,0.08,0.096,0.124,0.13,0.114,0.104,0.137,0.094,0.111,0.122,0.097,0.112
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
