,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.272,0.221,0.33,0.308,0.171,0.103,0.338,0.318,0.214,0.28,0.211,0.27,0.182,0.164,0.109,0.097,0.276,0.288,0.187,0.35,0.22,0.218,0.201,0.122,0.258,0.318,0.328,0.26,0.268,0.264,0.095,0.323,0.325,0.201,0.151,0.258,0.139,0.33,0.219,0.167,0.104,0.214,0.125,0.141,0.263,0.207,0.257,0.19,0.259,0.194,0.273,0.124,0.24,0.082,0.184,0.276,0.322,0.134,0.213,0.247,0.224,0.16,0.164,0.184,0.241,0.181,0.15,0.268,0.292,0.334,0.23,0.255,0.283,0.368,0.134,0.256,0.234,0.207,0.263,0.211,0.259,0.192,0.26,0.269,0.263,0.301,0.108,0.105,0.226,0.225,0.119,0.118,0.323,0.25,0.33,0.205,0.247,0.277,0.284,0.193
Incoherent,0.192,0.224,0.104,0.254,0.199,0.354,0.222,0.1,0.228,0.123,0.266,0.236,0.212,0.159,0.226,0.109,0.283,0.101,0.196,0.201,0.144,0.127,0.369,0.199,0.198,0.218,0.275,0.303,0.335,0.356,0.141,0.276,0.128,0.377,0.289,0.078,0.19,0.313,0.133,0.319,0.13,0.231,0.221,0.303,0.167,0.236,0.148,0.181,0.201,0.384,0.271,0.167,0.242,0.307,0.183,0.238,0.112,0.277,0.115,0.25,0.131,0.232,0.296,0.256,0.12,0.078,0.229,0.185,0.343,0.232,0.185,0.22,0.212,0.285,0.185,0.26,0.207,0.368,0.309,0.301,0.339,0.211,0.345,0.224,0.27,0.126,0.192,0.134,0.234,0.197,0.248,0.219,0.237,0.263,0.112,0.176,0.228,0.239,0.177,0.227
Apathetic,0.162,0.073,0.252,0.086,0.057,0.143,0.187,0.153,0.174,0.146,0.241,0.075,0.182,0.208,0.218,0.101,0.005,0.197,0.037,0.137,0.13,0.034,0.152,0.039,0.303,0.232,0.029,0.104,0.037,0.059,0.082,0.105,0.006,0.055,0.368,0.037,0.043,0.016,0.083,0.127,0.063,0.019,0.112,0.106,0.171,0.148,0.193,0.081,0.067,0.058,0.05,0.086,0.103,0.08,0.058,0.107,0.136,0.24,0.022,0.012,0.12,0.027,0.277,0.27,0.09,0.113,0.202,0.09,0.106,0.138,0.18,0.125,0.245,0.123,0.201,0.253,0.028,0.126,0.097,0.111,0.055,0.145,0.162,0.082,0.065,0.224,0.097,0.149,0.02,0.085,0.095,0.038,0.092,0.123,0.147,0.112,0.175,0.063,0.092,0.176
Weak,0.374,0.482,0.314,0.352,0.573,0.4,0.253,0.429,0.384,0.451,0.282,0.419,0.424,0.469,0.447,0.693,0.436,0.414,0.58,0.312,0.506,0.621,0.278,0.64,0.241,0.232,0.368,0.333,0.36,0.321,0.682,0.296,0.541,0.367,0.192,0.627,0.628,0.341,0.565,0.387,0.703,0.536,0.542,0.45,0.399,0.409,0.402,0.548,0.473,0.364,0.406,0.623,0.415,0.531,0.575,0.379,0.43,0.349,0.65,0.491,0.525,0.581,0.263,0.29,0.549,0.628,0.419,0.457,0.259,0.296,0.405,0.4,0.26,0.224,0.48,0.231,0.531,0.299,0.331,0.377,0.347,0.452,0.233,0.425,0.402,0.349,0.603,0.612,0.52,0.493,0.538,0.625,0.348,0.364,0.411,0.507,0.35,0.421,0.447,0.404
