,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.619,0.673,0.654,0.682,0.675,0.644,0.688,0.657,0.613,0.626,0.678,0.688,0.647,0.62,0.643,0.639,0.662,0.662,0.655,0.659,0.681,0.689,0.648,0.669,0.693,0.661,0.609,0.65,0.613,0.677,0.62,0.653,0.691,0.669,0.695,0.684,0.699,0.663,0.668,0.609,0.704,0.683,0.661,0.648,0.726,0.707,0.646,0.665,0.708,0.684,0.675,0.683,0.674,0.701,0.707,0.673,0.652,0.691,0.701,0.674,0.658,0.66,0.66,0.618,0.677,0.64,0.731,0.661,0.665,0.661,0.618,0.72,0.659,0.63,0.627,0.67,0.653,0.678,0.665,0.723,0.642,0.664,0.677,0.678,0.626,0.688,0.659,0.684,0.682,0.676,0.661,0.687,0.68,0.678,0.733,0.725,0.68,0.672,0.689,0.685
Incoherent,0.257,0.206,0.233,0.226,0.223,0.259,0.203,0.235,0.25,0.24,0.219,0.216,0.237,0.239,0.248,0.225,0.217,0.231,0.227,0.206,0.22,0.214,0.249,0.233,0.215,0.219,0.25,0.244,0.229,0.208,0.248,0.214,0.221,0.228,0.197,0.207,0.223,0.204,0.194,0.223,0.188,0.21,0.212,0.234,0.181,0.2,0.217,0.199,0.177,0.203,0.242,0.209,0.215,0.192,0.205,0.228,0.243,0.223,0.182,0.223,0.229,0.235,0.206,0.244,0.228,0.222,0.18,0.234,0.225,0.241,0.262,0.207,0.225,0.272,0.251,0.218,0.23,0.223,0.213,0.22,0.22,0.26,0.24,0.21,0.257,0.206,0.239,0.214,0.208,0.199,0.228,0.217,0.22,0.218,0.194,0.215,0.185,0.226,0.206,0.203
Apathetic,0.124,0.121,0.113,0.092,0.102,0.097,0.109,0.108,0.137,0.134,0.103,0.096,0.116,0.141,0.109,0.136,0.121,0.107,0.118,0.135,0.099,0.097,0.103,0.098,0.092,0.12,0.141,0.106,0.158,0.115,0.132,0.133,0.088,0.103,0.108,0.109,0.078,0.133,0.138,0.168,0.108,0.107,0.127,0.118,0.093,0.093,0.137,0.136,0.115,0.113,0.083,0.108,0.111,0.107,0.088,0.099,0.105,0.086,0.117,0.103,0.113,0.105,0.134,0.138,0.095,0.138,0.089,0.105,0.11,0.098,0.12,0.073,0.116,0.098,0.122,0.112,0.117,0.099,0.122,0.057,0.138,0.076,0.083,0.112,0.117,0.106,0.102,0.102,0.11,0.125,0.111,0.096,0.1,0.104,0.073,0.06,0.135,0.102,0.105,0.112
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
