,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.672,0.697,0.679,0.664,0.674,0.624,0.679,0.662,0.663,0.659,0.693,0.661,0.698,0.653,0.678,0.679,0.667,0.669,0.651,0.686,0.668,0.654,0.676,0.653,0.667,0.658,0.685,0.676,0.655,0.673,0.661,0.685,0.677,0.664,0.656,0.664,0.65,0.69,0.655,0.676,0.676,0.681,0.663,0.683,0.654,0.663,0.675,0.691,0.684,0.645,0.694,0.651,0.667,0.658,0.65,0.679,0.642,0.691,0.668,0.702,0.665,0.647,0.683,0.697,0.66,0.672,0.65,0.655,0.664,0.663,0.671,0.651,0.663,0.676,0.663,0.69,0.68,0.68,0.68,0.638,0.676,0.646,0.676,0.669,0.679,0.661,0.703,0.67,0.651,0.656,0.68,0.666,0.668,0.663,0.688,0.681,0.665,0.68,0.678,0.695
Incoherent,0.22,0.193,0.214,0.221,0.216,0.263,0.212,0.223,0.211,0.232,0.207,0.226,0.183,0.227,0.207,0.206,0.231,0.221,0.233,0.219,0.211,0.241,0.214,0.228,0.211,0.234,0.207,0.207,0.238,0.237,0.22,0.203,0.198,0.225,0.218,0.213,0.234,0.218,0.235,0.208,0.22,0.21,0.206,0.205,0.216,0.23,0.204,0.196,0.197,0.224,0.204,0.239,0.216,0.225,0.247,0.223,0.247,0.196,0.225,0.191,0.226,0.223,0.202,0.198,0.229,0.227,0.228,0.235,0.225,0.224,0.218,0.241,0.232,0.228,0.225,0.201,0.221,0.22,0.214,0.251,0.207,0.23,0.215,0.211,0.219,0.216,0.191,0.21,0.225,0.219,0.218,0.226,0.213,0.232,0.22,0.201,0.225,0.206,0.21,0.209
Apathetic,0.108,0.11,0.107,0.115,0.11,0.113,0.109,0.115,0.126,0.109,0.1,0.113,0.119,0.12,0.115,0.115,0.102,0.11,0.116,0.095,0.121,0.105,0.11,0.119,0.122,0.108,0.108,0.117,0.107,0.09,0.119,0.112,0.125,0.111,0.126,0.123,0.116,0.092,0.11,0.116,0.104,0.109,0.131,0.112,0.13,0.107,0.121,0.113,0.119,0.131,0.102,0.11,0.117,0.117,0.103,0.098,0.111,0.113,0.107,0.107,0.109,0.13,0.115,0.105,0.111,0.101,0.122,0.11,0.111,0.113,0.111,0.108,0.105,0.096,0.112,0.109,0.099,0.1,0.106,0.111,0.117,0.124,0.109,0.12,0.102,0.123,0.106,0.12,0.124,0.125,0.102,0.108,0.119,0.105,0.092,0.118,0.11,0.114,0.112,0.096
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
