,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.695,0.682,0.627,0.67,0.656,0.661,0.66,0.694,0.658,0.675,0.595,0.694,0.636,0.669,0.704,0.629,0.685,0.729,0.71,0.694,0.578,0.643,0.639,0.72,0.619,0.68,0.665,0.726,0.655,0.589,0.67,0.642,0.685,0.616,0.673,0.645,0.72,0.65,0.644,0.667,0.663,0.633,0.701,0.696,0.689,0.662,0.693,0.625,0.665,0.637,0.649,0.669,0.667,0.605,0.64,0.727,0.725,0.609,0.713,0.678,0.631,0.636,0.675,0.691,0.671,0.699,0.702,0.71,0.649,0.726,0.646,0.665,0.737,0.702,0.624,0.689,0.664,0.671,0.642,0.626,0.667,0.693,0.644,0.67,0.631,0.696,0.657,0.64,0.683,0.714,0.611,0.594,0.694,0.646,0.654,0.69,0.67,0.674,0.645,0.62
Incoherent,0.22,0.23,0.243,0.22,0.234,0.232,0.225,0.211,0.212,0.207,0.286,0.23,0.235,0.241,0.203,0.239,0.219,0.195,0.216,0.221,0.256,0.229,0.21,0.214,0.235,0.244,0.233,0.192,0.214,0.256,0.247,0.263,0.173,0.262,0.214,0.205,0.205,0.217,0.247,0.21,0.219,0.214,0.201,0.187,0.212,0.203,0.195,0.254,0.255,0.216,0.236,0.218,0.235,0.226,0.252,0.188,0.188,0.252,0.223,0.209,0.244,0.242,0.213,0.212,0.21,0.218,0.191,0.178,0.219,0.197,0.243,0.21,0.185,0.205,0.227,0.233,0.226,0.2,0.227,0.256,0.184,0.234,0.213,0.181,0.243,0.202,0.217,0.231,0.221,0.206,0.216,0.269,0.211,0.239,0.235,0.201,0.222,0.21,0.232,0.206
Apathetic,0.085,0.088,0.13,0.11,0.11,0.107,0.115,0.095,0.13,0.118,0.119,0.076,0.129,0.09,0.093,0.132,0.096,0.076,0.074,0.085,0.166,0.128,0.151,0.066,0.146,0.076,0.102,0.082,0.131,0.155,0.083,0.095,0.142,0.122,0.113,0.15,0.075,0.133,0.109,0.123,0.118,0.153,0.098,0.117,0.099,0.135,0.112,0.121,0.08,0.147,0.115,0.113,0.098,0.169,0.108,0.085,0.087,0.139,0.064,0.113,0.125,0.122,0.112,0.097,0.119,0.083,0.107,0.112,0.132,0.077,0.111,0.125,0.078,0.093,0.149,0.078,0.11,0.129,0.131,0.118,0.149,0.073,0.143,0.149,0.126,0.102,0.126,0.129,0.096,0.08,0.173,0.137,0.095,0.115,0.111,0.109,0.108,0.115,0.123,0.174
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
