,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.673,0.691,0.658,0.646,0.671,0.644,0.656,0.683,0.678,0.681,0.659,0.65,0.666,0.662,0.695,0.654,0.667,0.68,0.67,0.668,0.635,0.656,0.655,0.62,0.658,0.649,0.659,0.685,0.652,0.665,0.671,0.661,0.666,0.666,0.666,0.665,0.657,0.648,0.663,0.641,0.67,0.665,0.656,0.68,0.65,0.654,0.648,0.675,0.647,0.647,0.64,0.639,0.648,0.689,0.687,0.673,0.667,0.672,0.654,0.656,0.677,0.65,0.655,0.656,0.661,0.659,0.645,0.683,0.7,0.664,0.66,0.688,0.658,0.652,0.696,0.647,0.679,0.668,0.655,0.68,0.65,0.663,0.668,0.698,0.659,0.648,0.666,0.653,0.664,0.652,0.668,0.692,0.649,0.649,0.666,0.658,0.66,0.651,0.657,0.669
Incoherent,0.219,0.211,0.215,0.22,0.216,0.227,0.224,0.194,0.203,0.211,0.239,0.227,0.222,0.221,0.201,0.228,0.222,0.195,0.219,0.224,0.238,0.237,0.215,0.259,0.218,0.251,0.234,0.208,0.243,0.215,0.214,0.231,0.242,0.217,0.208,0.226,0.215,0.226,0.229,0.25,0.223,0.231,0.225,0.206,0.22,0.255,0.226,0.211,0.244,0.225,0.24,0.249,0.233,0.209,0.223,0.218,0.215,0.226,0.215,0.238,0.224,0.256,0.229,0.221,0.234,0.22,0.235,0.205,0.21,0.218,0.23,0.211,0.217,0.229,0.204,0.228,0.225,0.235,0.243,0.23,0.241,0.23,0.214,0.207,0.22,0.22,0.232,0.243,0.23,0.244,0.223,0.219,0.233,0.236,0.23,0.219,0.243,0.244,0.224,0.229
Apathetic,0.108,0.098,0.127,0.134,0.113,0.129,0.12,0.123,0.119,0.108,0.102,0.123,0.112,0.117,0.104,0.118,0.111,0.125,0.111,0.108,0.127,0.107,0.13,0.121,0.124,0.1,0.107,0.107,0.105,0.12,0.115,0.108,0.092,0.117,0.126,0.109,0.128,0.126,0.108,0.109,0.107,0.104,0.119,0.114,0.13,0.091,0.126,0.114,0.109,0.128,0.12,0.112,0.119,0.102,0.09,0.109,0.118,0.102,0.131,0.106,0.099,0.094,0.116,0.123,0.105,0.121,0.12,0.112,0.09,0.118,0.11,0.101,0.125,0.119,0.1,0.125,0.096,0.097,0.102,0.09,0.109,0.107,0.118,0.095,0.121,0.132,0.102,0.104,0.106,0.104,0.109,0.089,0.118,0.115,0.104,0.123,0.097,0.105,0.119,0.102
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
