,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.629,0.625,0.592,0.66,0.626,0.723,0.661,0.61,0.633,0.63,0.579,0.681,0.679,0.677,0.644,0.732,0.774,0.602,0.659,0.658,0.638,0.61,0.645,0.553,0.658,0.625,0.722,0.661,0.711,0.739,0.604,0.646,0.59,0.738,0.666,0.597,0.648,0.677,0.731,0.62,0.678,0.658,0.686,0.717,0.644,0.686,0.632,0.679,0.693,0.673,0.673,0.72,0.697,0.656,0.691,0.646,0.736,0.631,0.632,0.654,0.685,0.599,0.706,0.706,0.667,0.726,0.675,0.615,0.632,0.698,0.557,0.7,0.711,0.65,0.672,0.667,0.658,0.731,0.674,0.57,0.628,0.678,0.583,0.641,0.715,0.623,0.655,0.698,0.628,0.655,0.579,0.6,0.642,0.532,0.706,0.634,0.631,0.64,0.747,0.679
Incoherent,0.292,0.222,0.238,0.208,0.182,0.16,0.188,0.216,0.206,0.231,0.242,0.223,0.171,0.188,0.214,0.157,0.121,0.286,0.202,0.239,0.263,0.256,0.186,0.321,0.24,0.255,0.193,0.213,0.228,0.183,0.213,0.221,0.215,0.175,0.199,0.264,0.224,0.197,0.211,0.201,0.276,0.16,0.216,0.199,0.256,0.191,0.261,0.245,0.197,0.229,0.213,0.207,0.18,0.172,0.225,0.242,0.16,0.216,0.254,0.213,0.214,0.261,0.179,0.204,0.209,0.174,0.235,0.236,0.281,0.19,0.254,0.182,0.167,0.248,0.231,0.29,0.217,0.186,0.197,0.209,0.262,0.236,0.235,0.26,0.143,0.231,0.195,0.216,0.237,0.238,0.265,0.262,0.217,0.288,0.208,0.254,0.245,0.214,0.183,0.265
Apathetic,0.067,0.147,0.149,0.131,0.178,0.114,0.146,0.158,0.155,0.114,0.178,0.096,0.142,0.135,0.129,0.101,0.104,0.112,0.131,0.103,0.091,0.134,0.163,0.076,0.102,0.099,0.085,0.123,0.047,0.078,0.183,0.125,0.167,0.087,0.135,0.139,0.12,0.126,0.058,0.176,0.041,0.182,0.098,0.084,0.092,0.118,0.107,0.069,0.11,0.092,0.107,0.073,0.123,0.172,0.072,0.105,0.101,0.153,0.114,0.118,0.101,0.129,0.113,0.09,0.124,0.095,0.09,0.149,0.073,0.112,0.18,0.118,0.122,0.102,0.091,0.041,0.122,0.077,0.129,0.221,0.104,0.086,0.18,0.085,0.14,0.142,0.145,0.079,0.135,0.106,0.154,0.116,0.138,0.18,0.086,0.107,0.121,0.146,0.06,0.046
Weak,0.012,0.006,0.021,0.001,0.014,0.003,0.005,0.016,0.006,0.025,0.001,0.0,0.008,0.0,0.013,0.01,0.001,0.0,0.008,0.0,0.008,0.0,0.006,0.05,0.0,0.021,0.0,0.003,0.014,0.0,0.0,0.008,0.028,0.0,0.0,0.0,0.008,0.0,0.0,0.003,0.005,0.0,0.0,0.0,0.008,0.005,0.0,0.007,0.0,0.006,0.007,0.0,0.0,0.0,0.012,0.007,0.003,0.0,0.0,0.015,0.0,0.011,0.002,0.0,0.0,0.005,0.0,0.0,0.014,0.0,0.009,0.0,0.0,0.0,0.006,0.002,0.003,0.006,0.0,0.0,0.006,0.0,0.002,0.014,0.002,0.004,0.005,0.007,0.0,0.001,0.002,0.022,0.003,0.0,0.0,0.005,0.003,0.0,0.01,0.01
