,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.617,0.664,0.669,0.681,0.686,0.666,0.667,0.68,0.667,0.662,0.669,0.695,0.691,0.64,0.716,0.666,0.656,0.678,0.667,0.685,0.664,0.632,0.681,0.668,0.68,0.664,0.643,0.682,0.593,0.652,0.648,0.664,0.738,0.674,0.689,0.682,0.709,0.63,0.688,0.703,0.717,0.69,0.682,0.62,0.678,0.624,0.628,0.646,0.655,0.662,0.653,0.693,0.633,0.676,0.644,0.685,0.681,0.639,0.711,0.637,0.626,0.679,0.707,0.698,0.68,0.615,0.636,0.67,0.706,0.653,0.673,0.665,0.647,0.688,0.641,0.657,0.68,0.661,0.687,0.629,0.65,0.732,0.648,0.703,0.656,0.658,0.667,0.643,0.66,0.696,0.679,0.672,0.641,0.67,0.633,0.68,0.624,0.619,0.682,0.665
Incoherent,0.244,0.236,0.216,0.227,0.175,0.251,0.233,0.234,0.23,0.24,0.228,0.2,0.221,0.268,0.151,0.222,0.252,0.22,0.227,0.202,0.213,0.242,0.219,0.219,0.198,0.211,0.222,0.2,0.259,0.239,0.223,0.226,0.175,0.211,0.198,0.217,0.222,0.277,0.185,0.175,0.184,0.187,0.219,0.274,0.231,0.255,0.264,0.208,0.22,0.217,0.22,0.206,0.256,0.23,0.273,0.221,0.195,0.236,0.211,0.262,0.239,0.232,0.198,0.23,0.205,0.276,0.242,0.235,0.191,0.246,0.196,0.233,0.25,0.212,0.231,0.224,0.208,0.247,0.244,0.253,0.23,0.176,0.252,0.178,0.216,0.256,0.23,0.255,0.233,0.207,0.21,0.231,0.192,0.225,0.247,0.216,0.255,0.22,0.206,0.216
Apathetic,0.139,0.1,0.115,0.092,0.139,0.083,0.1,0.086,0.103,0.098,0.103,0.105,0.088,0.092,0.133,0.112,0.092,0.102,0.106,0.113,0.123,0.126,0.1,0.113,0.122,0.125,0.135,0.118,0.148,0.109,0.129,0.11,0.087,0.115,0.113,0.101,0.069,0.093,0.127,0.122,0.099,0.123,0.099,0.106,0.091,0.121,0.108,0.146,0.125,0.121,0.127,0.101,0.111,0.094,0.083,0.094,0.124,0.125,0.078,0.101,0.135,0.089,0.095,0.072,0.115,0.109,0.122,0.095,0.103,0.101,0.131,0.102,0.103,0.1,0.128,0.119,0.112,0.092,0.069,0.118,0.12,0.092,0.1,0.119,0.128,0.086,0.103,0.102,0.107,0.097,0.111,0.097,0.167,0.105,0.12,0.104,0.121,0.161,0.112,0.119
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
