,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.67,0.673,0.672,0.634,0.667,0.653,0.642,0.642,0.646,0.679,0.696,0.684,0.693,0.695,0.692,0.644,0.664,0.694,0.666,0.671,0.663,0.689,0.674,0.681,0.668,0.649,0.685,0.674,0.687,0.649,0.635,0.644,0.703,0.669,0.691,0.664,0.655,0.666,0.631,0.669,0.648,0.669,0.678,0.654,0.674,0.65,0.682,0.653,0.63,0.667,0.693,0.686,0.638,0.688,0.676,0.656,0.653,0.696,0.674,0.683,0.679,0.652,0.661,0.662,0.641,0.656,0.635,0.667,0.636,0.689,0.682,0.692,0.663,0.67,0.71,0.661,0.69,0.657,0.671,0.665,0.661,0.694,0.676,0.672,0.67,0.665,0.63,0.693,0.666,0.67,0.713,0.631,0.683,0.67,0.667,0.691,0.67,0.666,0.68,0.645
Incoherent,0.227,0.196,0.237,0.241,0.223,0.242,0.226,0.237,0.263,0.241,0.205,0.215,0.212,0.187,0.203,0.236,0.225,0.212,0.218,0.224,0.225,0.205,0.204,0.198,0.234,0.243,0.23,0.214,0.223,0.236,0.218,0.224,0.18,0.216,0.199,0.229,0.237,0.215,0.239,0.216,0.236,0.202,0.202,0.223,0.222,0.234,0.205,0.233,0.247,0.241,0.198,0.199,0.218,0.218,0.201,0.226,0.225,0.203,0.214,0.224,0.215,0.233,0.232,0.215,0.249,0.238,0.25,0.226,0.221,0.216,0.23,0.22,0.238,0.219,0.202,0.239,0.202,0.237,0.238,0.22,0.222,0.209,0.228,0.223,0.23,0.217,0.243,0.217,0.239,0.224,0.174,0.239,0.227,0.239,0.233,0.204,0.215,0.218,0.22,0.245
Apathetic,0.103,0.131,0.091,0.125,0.11,0.105,0.132,0.121,0.091,0.08,0.099,0.101,0.095,0.118,0.105,0.12,0.111,0.094,0.116,0.105,0.112,0.106,0.122,0.121,0.098,0.108,0.085,0.112,0.09,0.115,0.147,0.132,0.117,0.115,0.11,0.107,0.108,0.119,0.13,0.115,0.116,0.129,0.12,0.123,0.104,0.116,0.113,0.114,0.123,0.092,0.109,0.115,0.144,0.094,0.123,0.118,0.122,0.101,0.112,0.093,0.106,0.115,0.107,0.123,0.11,0.106,0.115,0.107,0.143,0.095,0.088,0.088,0.099,0.111,0.088,0.1,0.108,0.106,0.091,0.115,0.117,0.097,0.096,0.105,0.1,0.118,0.127,0.09,0.095,0.106,0.113,0.13,0.09,0.091,0.1,0.105,0.115,0.116,0.1,0.11
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
