,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.564,0.622,0.703,0.653,0.632,0.706,0.714,0.666,0.696,0.547,0.673,0.674,0.658,0.651,0.762,0.533,0.595,0.695,0.636,0.7,0.655,0.635,0.678,0.673,0.703,0.74,0.654,0.75,0.692,0.648,0.691,0.614,0.668,0.715,0.709,0.7,0.632,0.693,0.689,0.656,0.685,0.669,0.621,0.619,0.663,0.704,0.665,0.649,0.693,0.68,0.641,0.649,0.68,0.669,0.665,0.673,0.729,0.669,0.703,0.693,0.628,0.655,0.738,0.693,0.693,0.613,0.629,0.722,0.63,0.598,0.659,0.638,0.668,0.645,0.718,0.639,0.63,0.685,0.695,0.684,0.637,0.632,0.706,0.647,0.608,0.635,0.622,0.743,0.659,0.667,0.671,0.581,0.647,0.635,0.677,0.665,0.676,0.69,0.595,0.717
Incoherent,0.243,0.311,0.238,0.187,0.23,0.224,0.21,0.187,0.231,0.274,0.203,0.244,0.192,0.236,0.152,0.266,0.29,0.173,0.226,0.227,0.229,0.275,0.18,0.254,0.2,0.187,0.24,0.143,0.193,0.226,0.182,0.251,0.237,0.192,0.211,0.186,0.209,0.218,0.2,0.212,0.252,0.239,0.29,0.261,0.221,0.185,0.23,0.241,0.172,0.21,0.27,0.224,0.204,0.176,0.24,0.215,0.164,0.193,0.229,0.19,0.215,0.19,0.164,0.207,0.218,0.246,0.237,0.216,0.225,0.281,0.203,0.215,0.216,0.248,0.165,0.192,0.233,0.16,0.206,0.167,0.29,0.228,0.196,0.255,0.247,0.199,0.266,0.195,0.243,0.275,0.182,0.258,0.211,0.242,0.248,0.211,0.237,0.198,0.26,0.222
Apathetic,0.193,0.067,0.059,0.16,0.138,0.07,0.076,0.147,0.073,0.178,0.124,0.082,0.15,0.099,0.086,0.201,0.115,0.132,0.138,0.073,0.116,0.09,0.142,0.073,0.097,0.073,0.106,0.107,0.115,0.126,0.127,0.135,0.085,0.093,0.08,0.114,0.159,0.089,0.111,0.132,0.063,0.092,0.089,0.12,0.116,0.111,0.105,0.11,0.122,0.11,0.089,0.127,0.116,0.155,0.095,0.112,0.107,0.138,0.061,0.115,0.157,0.155,0.098,0.1,0.089,0.14,0.134,0.062,0.141,0.119,0.138,0.147,0.116,0.107,0.117,0.169,0.137,0.155,0.098,0.149,0.073,0.14,0.098,0.098,0.131,0.159,0.111,0.062,0.098,0.058,0.147,0.16,0.142,0.123,0.072,0.119,0.087,0.112,0.145,0.061
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.014,0.007,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.005,0.0,0.0,0.0,0.0
