,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.48,0.406,0.362,0.37,0.384,0.402,0.291,0.495,0.398,0.3,0.283,0.446,0.427,0.37,0.508,0.266,0.388,0.279,0.255,0.509,0.499,0.357,0.356,0.29,0.487,0.22,0.39,0.298,0.376,0.287,0.199,0.487,0.44,0.376,0.179,0.359,0.43,0.304,0.358,0.404,0.447,0.147,0.365,0.31,0.393,0.502,0.147,0.278,0.352,0.308,0.341,0.302,0.34,0.467,0.271,0.315,0.499,0.412,0.266,0.326,0.352,0.368,0.414,0.406,0.487,0.456,0.264,0.266,0.232,0.294,0.274,0.316,0.402,0.156,0.325,0.325,0.2,0.329,0.491,0.391,0.277,0.22,0.49,0.417,0.313,0.306,0.491,0.412,0.336,0.439,0.456,0.181,0.572,0.342,0.463,0.497,0.289,0.215,0.359,0.207
Incoherent,0.141,0.206,0.121,0.186,0.181,0.161,0.124,0.105,0.234,0.208,0.221,0.252,0.233,0.226,0.297,0.256,0.263,0.161,0.219,0.225,0.203,0.21,0.114,0.215,0.17,0.225,0.173,0.256,0.317,0.136,0.302,0.165,0.195,0.315,0.229,0.256,0.224,0.145,0.279,0.151,0.247,0.244,0.233,0.178,0.112,0.129,0.116,0.314,0.159,0.243,0.265,0.276,0.393,0.143,0.182,0.286,0.22,0.18,0.195,0.328,0.37,0.228,0.189,0.266,0.158,0.187,0.257,0.186,0.233,0.228,0.134,0.293,0.207,0.308,0.316,0.183,0.256,0.263,0.147,0.175,0.294,0.203,0.202,0.302,0.234,0.229,0.224,0.203,0.309,0.225,0.24,0.3,0.187,0.261,0.192,0.261,0.324,0.131,0.28,0.209
Apathetic,0.053,0.129,0.295,0.062,0.03,0.132,0.215,0.127,0.152,0.093,0.042,0.115,0.083,0.014,0.097,0.169,0.012,0.113,0.029,0.093,0.023,0.053,0.059,0.224,0.042,0.095,0.207,0.058,0.122,0.181,0.101,0.107,0.023,0.088,0.123,0.1,0.09,0.211,0.207,0.167,0.029,0.199,0.211,0.223,0.083,0.073,0.045,0.091,0.02,0.177,0.055,0.257,0.127,0.148,0.157,0.17,0.113,0.027,0.184,0.023,0.033,0.089,0.093,0.02,0.138,0.177,0.172,0.041,0.183,0.074,0.176,0.158,0.01,0.059,0.035,0.097,0.128,0.111,0.171,0.116,0.156,0.229,0.168,0.052,0.009,0.113,0.087,0.025,0.136,0.031,0.099,0.023,0.067,0.211,0.048,0.162,0.092,0.209,0.03,0.113
Weak,0.326,0.259,0.222,0.382,0.405,0.305,0.37,0.273,0.216,0.399,0.454,0.187,0.257,0.39,0.098,0.309,0.337,0.447,0.497,0.173,0.275,0.38,0.471,0.271,0.301,0.46,0.23,0.388,0.185,0.396,0.398,0.241,0.342,0.221,0.469,0.285,0.256,0.34,0.156,0.278,0.277,0.41,0.191,0.289,0.412,0.296,0.692,0.317,0.469,0.272,0.339,0.165,0.14,0.242,0.39,0.229,0.168,0.381,0.355,0.323,0.245,0.315,0.304,0.308,0.217,0.18,0.307,0.507,0.352,0.404,0.416,0.233,0.381,0.477,0.324,0.395,0.416,0.297,0.191,0.318,0.273,0.348,0.14,0.229,0.444,0.352,0.198,0.36,0.219,0.305,0.205,0.496,0.174,0.186,0.297,0.08,0.295,0.445,0.331,0.471
