,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0
1,0.2426,0.3989,0.47480000000000006,0.4978,0.5139,0.5211,0.5257000000000001,0.5259,0.525,0.525,0.5253,0.5253,0.5253,0.5253,0.5253,0.5253,0.5253,0.5253,0.5253,0.5253
2,0.2407,0.37520000000000003,0.42819999999999997,0.453,0.4638,0.4683999999999999,0.46959999999999996,0.47309999999999997,0.47439999999999993,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996,0.47469999999999996
3,0.08420000000000001,0.0019000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.4325,0.224,0.09699999999999999,0.04920000000000001,0.022299999999999997,0.010499999999999999,0.0047,0.001,0.0006000000000000001,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
