,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.72,0.711,0.773,0.753,0.741,0.724,0.709,0.733,0.761,0.728,0.732,0.711,0.744,0.757,0.716,0.734,0.745,0.762,0.724,0.71,0.749,0.758,0.746,0.736,0.694,0.761,0.729,0.76,0.741,0.753,0.721,0.723,0.724,0.755,0.743,0.759,0.751,0.777,0.787,0.723,0.74,0.746,0.744,0.748,0.743,0.722,0.733,0.757,0.738,0.745,0.722,0.749,0.734,0.717,0.711,0.762,0.708,0.713,0.703,0.769,0.739,0.72,0.727,0.731,0.753,0.743,0.74,0.712,0.714,0.724,0.72,0.711,0.72,0.754,0.732,0.722,0.744,0.773,0.741,0.771,0.74,0.737,0.754,0.726,0.755,0.738,0.702,0.683,0.754,0.744,0.715,0.746,0.716,0.731,0.755,0.717,0.763,0.742,0.751,0.742
Incoherent,0.28,0.289,0.227,0.247,0.259,0.276,0.291,0.267,0.239,0.272,0.268,0.289,0.256,0.243,0.284,0.266,0.255,0.238,0.276,0.29,0.251,0.242,0.254,0.264,0.306,0.239,0.271,0.24,0.259,0.247,0.279,0.277,0.276,0.245,0.257,0.241,0.249,0.223,0.213,0.277,0.26,0.254,0.256,0.25,0.257,0.278,0.267,0.243,0.262,0.255,0.278,0.251,0.266,0.283,0.289,0.238,0.292,0.287,0.297,0.231,0.261,0.28,0.273,0.269,0.247,0.257,0.26,0.288,0.286,0.276,0.28,0.289,0.28,0.246,0.268,0.277,0.256,0.227,0.259,0.229,0.26,0.263,0.246,0.274,0.245,0.262,0.298,0.317,0.246,0.256,0.285,0.254,0.284,0.269,0.245,0.283,0.237,0.258,0.249,0.258
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
