,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.687,0.747,0.723,0.716,0.74,0.728,0.714,0.741,0.716,0.711,0.742,0.725,0.726,0.726,0.734,0.711,0.708,0.686,0.657,0.717,0.739,0.692,0.733,0.732,0.729,0.771,0.722,0.707,0.733,0.711,0.72,0.708,0.718,0.724,0.688,0.725,0.749,0.721,0.696,0.688,0.723,0.701,0.712,0.729,0.717,0.732,0.712,0.733,0.728,0.738,0.707,0.714,0.725,0.684,0.73,0.756,0.74,0.69,0.739,0.722,0.74,0.738,0.741,0.714,0.722,0.735,0.738,0.748,0.73,0.723,0.725,0.693,0.693,0.697,0.696,0.725,0.728,0.75,0.705,0.71,0.717,0.713,0.731,0.706,0.699,0.693,0.718,0.733,0.735,0.732,0.752,0.748,0.736,0.728,0.711,0.767,0.695,0.75,0.741,0.725
Incoherent,0.313,0.253,0.277,0.284,0.26,0.272,0.286,0.259,0.284,0.289,0.258,0.275,0.274,0.274,0.266,0.289,0.292,0.314,0.343,0.283,0.261,0.308,0.267,0.268,0.271,0.229,0.278,0.293,0.267,0.289,0.28,0.292,0.282,0.276,0.312,0.275,0.251,0.279,0.304,0.312,0.277,0.299,0.288,0.271,0.283,0.268,0.288,0.267,0.272,0.262,0.293,0.286,0.275,0.316,0.27,0.244,0.26,0.31,0.261,0.278,0.26,0.262,0.259,0.286,0.278,0.265,0.262,0.252,0.27,0.277,0.275,0.307,0.307,0.303,0.304,0.275,0.272,0.25,0.295,0.29,0.283,0.287,0.269,0.294,0.301,0.307,0.282,0.267,0.265,0.268,0.248,0.252,0.264,0.272,0.289,0.233,0.305,0.25,0.259,0.275
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
