,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.732,0.724,0.759,0.732,0.764,0.758,0.786,0.766,0.733,0.731,0.754,0.718,0.745,0.783,0.726,0.726,0.693,0.732,0.744,0.746,0.761,0.752,0.735,0.769,0.774,0.743,0.755,0.743,0.75,0.766,0.756,0.756,0.764,0.766,0.737,0.763,0.758,0.723,0.781,0.695,0.751,0.772,0.761,0.739,0.746,0.761,0.766,0.729,0.757,0.76,0.751,0.738,0.742,0.751,0.759,0.704,0.736,0.739,0.751,0.752,0.733,0.763,0.731,0.764,0.76,0.746,0.753,0.744,0.727,0.718,0.744,0.734,0.72,0.734,0.768,0.754,0.757,0.748,0.761,0.709,0.759,0.765,0.771,0.737,0.777,0.697,0.759,0.74,0.748,0.712,0.732,0.732,0.759,0.75,0.735,0.735,0.755,0.76,0.771,0.756
Incoherent,0.268,0.275,0.24,0.268,0.236,0.242,0.213,0.234,0.267,0.269,0.245,0.281,0.255,0.217,0.274,0.274,0.307,0.268,0.256,0.254,0.239,0.248,0.265,0.231,0.226,0.257,0.245,0.256,0.25,0.234,0.244,0.244,0.236,0.233,0.263,0.237,0.242,0.277,0.219,0.305,0.249,0.228,0.239,0.261,0.254,0.239,0.234,0.271,0.243,0.24,0.249,0.262,0.258,0.249,0.241,0.296,0.264,0.261,0.249,0.248,0.267,0.237,0.269,0.236,0.24,0.254,0.247,0.256,0.273,0.282,0.256,0.266,0.278,0.266,0.232,0.246,0.242,0.252,0.239,0.291,0.241,0.235,0.229,0.26,0.223,0.303,0.241,0.26,0.252,0.288,0.268,0.268,0.241,0.25,0.265,0.265,0.245,0.24,0.229,0.244
Apathetic,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
