,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.619,0.627,0.613,0.665,0.615,0.642,0.605,0.584,0.651,0.651,0.634,0.649,0.607,0.648,0.66,0.618,0.623,0.62,0.64,0.612,0.636,0.638,0.607,0.639,0.596,0.621,0.661,0.641,0.646,0.64,0.6,0.632,0.616,0.652,0.62,0.637,0.65,0.6,0.618,0.619,0.661,0.595,0.628,0.633,0.604,0.65,0.621,0.651,0.584,0.653,0.644,0.647,0.692,0.615,0.635,0.601,0.616,0.646,0.642,0.611,0.63,0.631,0.655,0.641,0.587,0.671,0.639,0.612,0.627,0.652,0.609,0.638,0.629,0.627,0.631,0.614,0.606,0.626,0.595,0.631,0.647,0.627,0.598,0.632,0.651,0.593,0.623,0.644,0.628,0.621,0.647,0.628,0.568,0.576,0.608,0.652,0.598,0.64,0.633,0.626
Incoherent,0.381,0.373,0.387,0.335,0.385,0.358,0.395,0.416,0.349,0.349,0.366,0.351,0.393,0.352,0.34,0.382,0.377,0.38,0.36,0.388,0.364,0.362,0.39,0.361,0.404,0.379,0.339,0.359,0.354,0.36,0.4,0.368,0.384,0.348,0.38,0.363,0.35,0.4,0.382,0.381,0.339,0.405,0.372,0.367,0.396,0.35,0.379,0.349,0.416,0.347,0.356,0.353,0.308,0.385,0.365,0.399,0.384,0.354,0.358,0.389,0.37,0.369,0.345,0.359,0.413,0.329,0.361,0.388,0.373,0.348,0.391,0.362,0.371,0.373,0.369,0.386,0.394,0.374,0.405,0.369,0.353,0.373,0.402,0.368,0.349,0.407,0.377,0.356,0.372,0.379,0.353,0.372,0.432,0.424,0.392,0.348,0.402,0.36,0.367,0.374
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
