,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.615,0.689,0.641,0.599,0.609,0.633,0.594,0.626,0.629,0.588,0.583,0.651,0.621,0.601,0.594,0.65,0.637,0.589,0.576,0.594,0.571,0.617,0.626,0.561,0.645,0.629,0.591,0.629,0.579,0.579,0.605,0.597,0.573,0.593,0.651,0.593,0.592,0.606,0.623,0.631,0.606,0.55,0.615,0.562,0.572,0.615,0.659,0.62,0.627,0.607,0.612,0.626,0.646,0.629,0.627,0.598,0.589,0.598,0.632,0.614,0.635,0.638,0.591,0.634,0.61,0.598,0.655,0.627,0.628,0.608,0.651,0.631,0.604,0.567,0.626,0.614,0.567,0.614,0.619,0.591,0.549,0.6,0.677,0.588,0.587,0.631,0.65,0.644,0.613,0.596,0.634,0.629,0.625,0.589,0.613,0.627,0.607,0.635,0.616,0.619
Incoherent,0.385,0.311,0.359,0.401,0.391,0.367,0.406,0.374,0.371,0.412,0.417,0.349,0.379,0.399,0.406,0.35,0.363,0.411,0.424,0.406,0.429,0.383,0.373,0.439,0.355,0.371,0.409,0.371,0.421,0.421,0.395,0.403,0.427,0.407,0.349,0.407,0.408,0.394,0.377,0.369,0.394,0.45,0.385,0.435,0.428,0.385,0.341,0.38,0.373,0.393,0.388,0.374,0.354,0.371,0.373,0.402,0.411,0.402,0.368,0.386,0.365,0.362,0.409,0.366,0.39,0.402,0.345,0.373,0.372,0.392,0.348,0.369,0.396,0.433,0.374,0.386,0.433,0.386,0.381,0.409,0.451,0.4,0.323,0.412,0.413,0.369,0.35,0.356,0.387,0.404,0.366,0.368,0.375,0.411,0.387,0.373,0.393,0.365,0.384,0.381
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
