,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.523,0.547,0.551,0.547,0.533,0.541,0.538,0.552,0.505,0.501,0.476,0.539,0.496,0.512,0.571,0.517,0.523,0.593,0.537,0.54,0.504,0.503,0.547,0.556,0.549,0.504,0.501,0.552,0.501,0.514,0.575,0.533,0.55,0.539,0.522,0.522,0.536,0.603,0.536,0.556,0.506,0.537,0.5,0.554,0.553,0.501,0.501,0.559,0.535,0.553,0.523,0.556,0.519,0.532,0.55,0.564,0.55,0.533,0.527,0.558,0.495,0.541,0.584,0.581,0.532,0.534,0.504,0.537,0.55,0.504,0.482,0.536,0.49,0.551,0.549,0.514,0.581,0.558,0.568,0.57,0.553,0.592,0.512,0.528,0.578,0.507,0.53,0.55,0.511,0.589,0.554,0.531,0.53,0.568,0.552,0.545,0.546,0.545,0.511,0.55
Incoherent,0.477,0.453,0.449,0.453,0.467,0.459,0.462,0.448,0.495,0.499,0.524,0.461,0.504,0.488,0.429,0.483,0.476,0.407,0.463,0.46,0.496,0.497,0.453,0.444,0.451,0.496,0.484,0.448,0.499,0.486,0.425,0.467,0.45,0.461,0.472,0.475,0.464,0.397,0.464,0.444,0.494,0.463,0.5,0.446,0.447,0.499,0.499,0.441,0.465,0.447,0.477,0.419,0.481,0.468,0.45,0.436,0.45,0.466,0.473,0.442,0.504,0.459,0.416,0.419,0.468,0.466,0.496,0.463,0.45,0.496,0.518,0.464,0.51,0.449,0.451,0.477,0.419,0.442,0.432,0.43,0.447,0.408,0.488,0.472,0.422,0.493,0.47,0.45,0.486,0.411,0.446,0.469,0.47,0.432,0.448,0.455,0.454,0.455,0.489,0.45
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
