,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.531,0.51,0.557,0.538,0.565,0.516,0.604,0.55,0.604,0.64,0.609,0.557,0.555,0.58,0.606,0.552,0.592,0.545,0.536,0.554,0.599,0.542,0.559,0.554,0.564,0.57,0.549,0.542,0.544,0.546,0.569,0.525,0.544,0.588,0.547,0.528,0.616,0.569,0.527,0.58,0.555,0.591,0.543,0.614,0.603,0.516,0.573,0.532,0.593,0.58,0.547,0.572,0.566,0.521,0.602,0.566,0.558,0.552,0.542,0.556,0.553,0.586,0.575,0.537,0.603,0.617,0.567,0.497,0.501,0.563,0.57,0.526,0.537,0.58,0.568,0.542,0.591,0.592,0.544,0.551,0.559,0.568,0.524,0.584,0.505,0.594,0.55,0.563,0.57,0.543,0.546,0.534,0.552,0.559,0.585,0.516,0.549,0.515,0.554,0.583
Incoherent,0.469,0.49,0.443,0.462,0.435,0.484,0.396,0.449,0.396,0.36,0.391,0.443,0.445,0.42,0.394,0.448,0.408,0.455,0.464,0.446,0.401,0.458,0.441,0.446,0.436,0.43,0.451,0.458,0.456,0.454,0.431,0.475,0.456,0.412,0.453,0.471,0.384,0.431,0.473,0.42,0.445,0.409,0.457,0.386,0.397,0.484,0.427,0.468,0.407,0.42,0.453,0.428,0.434,0.478,0.398,0.434,0.442,0.448,0.458,0.444,0.447,0.414,0.425,0.463,0.397,0.379,0.433,0.503,0.485,0.437,0.428,0.474,0.461,0.42,0.432,0.458,0.409,0.408,0.456,0.449,0.441,0.432,0.476,0.416,0.495,0.406,0.45,0.437,0.43,0.457,0.454,0.466,0.448,0.441,0.415,0.484,0.451,0.485,0.446,0.417
Apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.014,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
