,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Coherent,0.774,0.763,0.763,0.764,0.733,0.758,0.753,0.758,0.708,0.733,0.766,0.762,0.743,0.738,0.748,0.737,0.74,0.752,0.747,0.726,0.773,0.735,0.78,0.755,0.755,0.765,0.788,0.754,0.744,0.731,0.723,0.752,0.747,0.74,0.753,0.763,0.768,0.764,0.724,0.762,0.736,0.767,0.765,0.761,0.741,0.752,0.762,0.751,0.762,0.755,0.766,0.738,0.766,0.769,0.747,0.783,0.748,0.742,0.769,0.761,0.763,0.786,0.747,0.759,0.759,0.756,0.761,0.754,0.763,0.749,0.757,0.762,0.751,0.754,0.753,0.773,0.758,0.782,0.755,0.735,0.793,0.755,0.776,0.777,0.732,0.773,0.774,0.756,0.734,0.723,0.766,0.754,0.747,0.785,0.732,0.741,0.741,0.777,0.747,0.744
Incoherent,0.224,0.236,0.235,0.234,0.267,0.241,0.246,0.24,0.292,0.266,0.232,0.236,0.254,0.261,0.25,0.261,0.259,0.248,0.25,0.273,0.227,0.265,0.217,0.245,0.243,0.235,0.211,0.246,0.255,0.268,0.275,0.246,0.252,0.259,0.246,0.237,0.23,0.236,0.274,0.234,0.261,0.233,0.234,0.239,0.257,0.248,0.236,0.248,0.238,0.244,0.231,0.257,0.232,0.228,0.251,0.215,0.251,0.257,0.228,0.237,0.234,0.213,0.253,0.24,0.236,0.244,0.236,0.245,0.236,0.251,0.243,0.236,0.248,0.246,0.247,0.225,0.242,0.218,0.243,0.264,0.207,0.242,0.223,0.223,0.265,0.226,0.226,0.243,0.264,0.277,0.232,0.245,0.25,0.215,0.262,0.259,0.258,0.221,0.252,0.252
Apathetic,0.002,0.001,0.002,0.002,0.0,0.0,0.0,0.002,0.0,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.0,0.002,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.001,0.0,0.001,0.0,0.002,0.001,0.0,0.001,0.0,0.004,0.002,0.0,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.001,0.0,0.001,0.003,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.002,0.0,0.0,0.002,0.001,0.0,0.003,0.001,0.0,0.003,0.001,0.0,0.001,0.002,0.0,0.002,0.001,0.002,0.0,0.002,0.0,0.001,0.0,0.001,0.002
Weak,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.0,0.001,0.003,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.0,0.002,0.0,0.002
