,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0
1,0.2467,0.46060000000000006,0.5292500000000001,0.54235,0.5447,0.5453999999999999,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545,0.54545
2,0.24319999999999997,0.39325000000000004,0.44185,0.45285,0.45425,0.4544,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455,0.45455
3,0.07715000000000001,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.43295,0.14485,0.0289,0.0048,0.0010500000000000002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
