,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0
1,0.2258,0.3452,0.4234,0.503,0.5422,0.572,0.5822,0.5926,0.5966,0.6028,0.6076,0.6078,0.6078,0.6078,0.6078
2,0.24600000000000002,0.3094,0.35860000000000003,0.3674,0.37439999999999996,0.38160000000000005,0.38480000000000003,0.3864,0.38980000000000004,0.38780000000000003,0.3902,0.39039999999999997,0.39039999999999997,0.39039999999999997,0.39039999999999997
3,0.1074,0.053399999999999996,0.021400000000000002,0.009000000000000001,0.0056,0.003,0.0024000000000000002,0.002,0.0018000000000000002,0.0018000000000000002,0.0018000000000000002,0.0018000000000000002,0.0018000000000000002,0.0018000000000000002,0.0018000000000000002
4,0.42079999999999995,0.292,0.1966,0.1206,0.07780000000000001,0.0434,0.030600000000000002,0.019000000000000003,0.0118,0.0076,0.0004,0.0,0.0,0.0,0.0
